source_id,url,fetched_at
S6:143269,https://api.mfapi.in/mf/143269,2026-09-26 06:59:27.527068+00:00
S6:143341,https://api.mfapi.in/mf/143341,2026-09-26 06:56:17.531971+00:00
S6:143494,https://api.mfapi.in/mf/143494,2026-09-26 06:26:59.529645+00:00
S6:143508,https://api.mfapi.in/mf/143508,2026-09-26 07:01:09.605640+00:00
S6:143537,https://api.mfapi.in/mf/143537,2026-09-26 06:30:19.524195+00:00
S6:143612,https://api.mfapi.in/mf/143612,2026-09-26 06:19:21.312261+00:00
S6:143614,https://api.mfapi.in/mf/143614,2026-09-26 06:50:27.355076+00:00
S6:143704,https://api.mfapi.in/mf/143704,2026-09-26 06:28:53.377582+00:00
S6:143783,https://api.mfapi.in/mf/143783,2026-09-26 06:52:05.320289+00:00
S6:143793,https://api.mfapi.in/mf/143793,2026-09-26 07:01:27.564553+00:00
S6:143874,https://api.mfapi.in/mf/143874,2026-09-26 06:10:47.311092+00:00
S6:143903,https://api.mfapi.in/mf/143903,2026-09-26 06:10:45.528236+00:00
S6:144173,https://api.mfapi.in/mf/144173,2026-09-26 06:20:29.311125+00:00
S6:144312,https://api.mfapi.in/mf/144312,2026-09-26 06:42:21.312035+00:00
S6:144315,https://api.mfapi.in/mf/144315,2026-09-26 06:50:29.309523+00:00
S6:144335,https://api.mfapi.in/mf/144335,2026-09-26 06:12:47.340216+00:00
S6:144339,https://api.mfapi.in/mf/144339,2026-09-26 06:54:35.321685+00:00
S6:144394,https://api.mfapi.in/mf/144394,2026-09-26 06:57:59.393627+00:00
S6:144403,https://api.mfapi.in/mf/144403,2026-09-26 06:15:19.343598+00:00
S6:144466,https://api.mfapi.in/mf/144466,2026-09-26 06:04:41.356472+00:00
S6:144490,https://api.mfapi.in/mf/144490,2026-09-26 06:54:37.322209+00:00
S6:144546,https://api.mfapi.in/mf/144546,2026-09-26 06:37:51.527359+00:00
S6:144646,https://api.mfapi.in/mf/144646,2026-09-26 06:46:25.311898+00:00
S6:144754,https://api.mfapi.in/mf/144754,2026-09-26 06:58:13.314076+00:00
S6:144835,https://api.mfapi.in/mf/144835,2026-09-26 07:00:03.525083+00:00
S6:144905,https://api.mfapi.in/mf/144905,2026-09-26 06:44:57.597136+00:00
S6:145034,https://api.mfapi.in/mf/145034,2026-09-26 06:17:05.377370+00:00
S6:145050,https://api.mfapi.in/mf/145050,2026-09-26 07:00:05.322242+00:00
S6:145075,https://api.mfapi.in/mf/145075,2026-09-26 06:10:51.320638+00:00
S6:145110,https://api.mfapi.in/mf/145110,2026-09-26 06:58:15.317196+00:00
S6:145137,https://api.mfapi.in/mf/145137,2026-09-26 06:30:17.319883+00:00
S6:145206,https://api.mfapi.in/mf/145206,2026-09-26 06:37:39.523306+00:00
S6:145295,https://api.mfapi.in/mf/145295,2026-09-26 06:54:51.531034+00:00
S6:145356,https://api.mfapi.in/mf/145356,2026-09-26 06:15:21.524290+00:00
S6:145396,https://api.mfapi.in/mf/145396,2026-09-26 07:01:11.380703+00:00
S6:145454,https://api.mfapi.in/mf/145454,2026-09-26 06:46:27.307670+00:00
S6:145473,https://api.mfapi.in/mf/145473,2026-09-26 06:42:23.317049+00:00
S6:145486,https://api.mfapi.in/mf/145486,2026-09-26 06:33:59.523381+00:00
S6:145536,https://api.mfapi.in/mf/145536,2026-09-26 06:10:05.524948+00:00
S6:145589,https://api.mfapi.in/mf/145589,2026-09-26 06:43:51.524403+00:00
S6:145599,https://api.mfapi.in/mf/145599,2026-09-26 06:43:53.524159+00:00
S6:145678,https://api.mfapi.in/mf/145678,2026-09-26 06:50:31.311800+00:00
S6:145693,https://api.mfapi.in/mf/145693,2026-09-26 06:52:07.311624+00:00
S6:145724,https://api.mfapi.in/mf/145724,2026-09-26 06:37:55.315520+00:00
S6:145810,https://api.mfapi.in/mf/145810,2026-09-26 06:28:41.528719+00:00
S6:145819,https://api.mfapi.in/mf/145819,2026-09-26 06:44:59.544113+00:00
S6:145895,https://api.mfapi.in/mf/145895,2026-09-26 06:51:25.313058+00:00
S6:145897,https://api.mfapi.in/mf/145897,2026-09-26 06:11:05.309195+00:00
S6:145954,https://api.mfapi.in/mf/145954,2026-09-26 06:51:27.314973+00:00
S6:145971,https://api.mfapi.in/mf/145971,2026-09-26 06:02:03.530223+00:00
S6:146010,https://api.mfapi.in/mf/146010,2026-09-26 06:37:45.311895+00:00
S6:146062,https://api.mfapi.in/mf/146062,2026-09-26 06:46:29.525385+00:00
S6:146075,https://api.mfapi.in/mf/146075,2026-09-26 06:37:41.343684+00:00
S6:146130,https://api.mfapi.in/mf/146130,2026-09-26 06:49:43.310329+00:00
S6:146141,https://api.mfapi.in/mf/146141,2026-09-26 06:12:51.597184+00:00
S6:146191,https://api.mfapi.in/mf/146191,2026-09-26 06:20:39.539140+00:00
S6:146196,https://api.mfapi.in/mf/146196,2026-09-26 06:47:43.311706+00:00
S6:146215,https://api.mfapi.in/mf/146215,2026-09-26 06:25:03.361239+00:00
S6:146271,https://api.mfapi.in/mf/146271,2026-09-26 06:28:47.599545+00:00
S6:146297,https://api.mfapi.in/mf/146297,2026-09-26 06:42:25.314186+00:00
S6:146349,https://api.mfapi.in/mf/146349,2026-09-26 06:11:09.328605+00:00
S6:146376,https://api.mfapi.in/mf/146376,2026-09-26 06:46:33.527148+00:00
S6:146381,https://api.mfapi.in/mf/146381,2026-09-26 06:46:31.523607+00:00
S6:146388,https://api.mfapi.in/mf/146388,2026-09-26 06:55:03.528897+00:00
S6:146407,https://api.mfapi.in/mf/146407,2026-09-26 06:33:33.312140+00:00
S6:146457,https://api.mfapi.in/mf/146457,2026-09-26 06:31:05.317413+00:00
S6:146513,https://api.mfapi.in/mf/146513,2026-09-26 06:28:49.608793+00:00
S6:146549,https://api.mfapi.in/mf/146549,2026-09-26 06:15:23.315475+00:00
S6:146575,https://api.mfapi.in/mf/146575,2026-09-26 06:33:35.309339+00:00
S6:146643,https://api.mfapi.in/mf/146643,2026-09-26 06:24:29.324795+00:00
S6:146672,https://api.mfapi.in/mf/146672,2026-09-26 06:28:51.365601+00:00
S6:146675,https://api.mfapi.in/mf/146675,2026-09-26 06:58:19.526999+00:00
S6:146701,https://api.mfapi.in/mf/146701,2026-09-26 06:20:41.405447+00:00
S6:146716,https://api.mfapi.in/mf/146716,2026-09-26 06:11:15.314699+00:00
S6:146721,https://api.mfapi.in/mf/146721,2026-09-26 06:11:11.311509+00:00
S6:146727,https://api.mfapi.in/mf/146727,2026-09-26 06:11:17.313042+00:00
S6:146772,https://api.mfapi.in/mf/146772,2026-09-26 06:40:57.523319+00:00
S6:146930,https://api.mfapi.in/mf/146930,2026-09-26 06:33:37.317855+00:00
S6:146940,https://api.mfapi.in/mf/146940,2026-09-26 06:33:39.313393+00:00
S6:146943,https://api.mfapi.in/mf/146943,2026-09-26 06:33:41.392013+00:00
S6:146951,https://api.mfapi.in/mf/146951,2026-09-26 06:11:29.310946+00:00
S6:146963,https://api.mfapi.in/mf/146963,2026-09-26 07:00:07.531859+00:00
S6:146974,https://api.mfapi.in/mf/146974,2026-09-26 06:24:31.522676+00:00
S6:146980,https://api.mfapi.in/mf/146980,2026-09-26 06:37:59.527283+00:00
S6:147003,https://api.mfapi.in/mf/147003,2026-09-26 06:42:27.524948+00:00
S6:147098,https://api.mfapi.in/mf/147098,2026-09-26 06:28:01.309701+00:00
S6:147157,https://api.mfapi.in/mf/147157,2026-09-26 06:01:23.523264+00:00
S6:147183,https://api.mfapi.in/mf/147183,2026-09-26 06:01:21.351153+00:00
S6:147196,https://api.mfapi.in/mf/147196,2026-09-26 07:01:13.584039+00:00
S6:147206,https://api.mfapi.in/mf/147206,2026-09-26 06:52:09.310827+00:00
S6:147214,https://api.mfapi.in/mf/147214,2026-09-26 06:04:43.523325+00:00
S6:147248,https://api.mfapi.in/mf/147248,2026-09-26 06:24:35.525236+00:00
S6:147269,https://api.mfapi.in/mf/147269,2026-09-26 06:12:57.521948+00:00
S6:147287,https://api.mfapi.in/mf/147287,2026-09-26 06:40:59.578388+00:00
S6:147306,https://api.mfapi.in/mf/147306,2026-09-26 06:46:35.309411+00:00
S6:147311,https://api.mfapi.in/mf/147311,2026-09-26 06:02:05.526495+00:00
S6:147346,https://api.mfapi.in/mf/147346,2026-09-26 06:10:39.313937+00:00
S6:147353,https://api.mfapi.in/mf/147353,2026-09-26 06:27:45.301191+00:00
S6:147355,https://api.mfapi.in/mf/147355,2026-09-26 06:28:11.317631+00:00
S6:147372,https://api.mfapi.in/mf/147372,2026-09-26 06:03:17.313998+00:00
S6:147377,https://api.mfapi.in/mf/147377,2026-09-26 07:01:15.523641+00:00
S6:147406,https://api.mfapi.in/mf/147406,2026-09-26 06:45:01.347059+00:00
S6:147409,https://api.mfapi.in/mf/147409,2026-09-26 06:33:43.321557+00:00
S6:147445,https://api.mfapi.in/mf/147445,2026-09-26 06:52:11.308460+00:00
S6:147446,https://api.mfapi.in/mf/147446,2026-09-26 06:15:25.310742+00:00
S6:147450,https://api.mfapi.in/mf/147450,2026-09-26 06:43:55.582994+00:00
S6:147461,https://api.mfapi.in/mf/147461,2026-09-26 06:27:41.300992+00:00
S6:147473,https://api.mfapi.in/mf/147473,2026-09-26 06:12:59.541098+00:00
S6:147481,https://api.mfapi.in/mf/147481,2026-09-26 06:59:29.315054+00:00
S6:147492,https://api.mfapi.in/mf/147492,2026-09-26 06:42:29.323062+00:00
S6:147496,https://api.mfapi.in/mf/147496,2026-09-26 07:01:17.313590+00:00
S6:147515,https://api.mfapi.in/mf/147515,2026-09-26 06:51:29.524681+00:00
S6:147531,https://api.mfapi.in/mf/147531,2026-09-26 06:49:45.524826+00:00
S6:147541,https://api.mfapi.in/mf/147541,2026-09-26 06:01:25.313167+00:00
S6:147564,https://api.mfapi.in/mf/147564,2026-09-26 06:15:27.525174+00:00
S6:147567,https://api.mfapi.in/mf/147567,2026-09-26 06:58:25.525033+00:00
S6:147570,https://api.mfapi.in/mf/147570,2026-09-26 06:47:45.523673+00:00
S6:147579,https://api.mfapi.in/mf/147579,2026-09-26 06:27:47.525525+00:00
S6:147606,https://api.mfapi.in/mf/147606,2026-09-26 06:43:23.525242+00:00
S6:147617,https://api.mfapi.in/mf/147617,2026-09-26 06:01:27.307383+00:00
S6:147620,https://api.mfapi.in/mf/147620,2026-09-26 06:35:23.316395+00:00
S6:147622,https://api.mfapi.in/mf/147622,2026-09-26 06:35:25.312021+00:00
S6:147623,https://api.mfapi.in/mf/147623,2026-09-26 06:35:27.314550+00:00
S6:147625,https://api.mfapi.in/mf/147625,2026-09-26 06:35:29.366987+00:00
S6:147648,https://api.mfapi.in/mf/147648,2026-09-26 10:32:05.349604+00:00
S6:147662,https://api.mfapi.in/mf/147662,2026-09-26 06:10:43.314491+00:00
S6:147666,https://api.mfapi.in/mf/147666,2026-09-26 06:58:27.313482+00:00
S6:147704,https://api.mfapi.in/mf/147704,2026-09-26 06:35:31.321364+00:00
S6:147713,https://api.mfapi.in/mf/147713,2026-09-26 06:01:29.526626+00:00
S6:147727,https://api.mfapi.in/mf/147727,2026-09-26 06:13:01.319521+00:00
S6:147731,https://api.mfapi.in/mf/147731,2026-09-26 06:15:29.524762+00:00
S6:147736,https://api.mfapi.in/mf/147736,2026-09-26 06:52:13.522959+00:00
S6:147750,https://api.mfapi.in/mf/147750,2026-09-26 06:42:31.316101+00:00
S6:147757,https://api.mfapi.in/mf/147757,2026-09-26 06:37:57.307071+00:00
S6:147772,https://api.mfapi.in/mf/147772,2026-09-26 06:51:31.313798+00:00
S6:147789,https://api.mfapi.in/mf/147789,2026-09-26 06:01:31.313453+00:00
S6:147794,https://api.mfapi.in/mf/147794,2026-09-26 06:35:35.306719+00:00
S6:147796,https://api.mfapi.in/mf/147796,2026-09-26 06:35:33.315592+00:00
S6:147825,https://api.mfapi.in/mf/147825,2026-09-26 06:58:29.314652+00:00
S6:147826,https://api.mfapi.in/mf/147826,2026-09-26 06:58:31.310581+00:00
S6:147830,https://api.mfapi.in/mf/147830,2026-09-26 06:58:33.315776+00:00
S6:147837,https://api.mfapi.in/mf/147837,2026-09-26 06:19:23.524333+00:00
S6:147840,https://api.mfapi.in/mf/147840,2026-09-26 06:15:31.311266+00:00
S6:147844,https://api.mfapi.in/mf/147844,2026-09-26 06:33:45.311013+00:00
S6:147857,https://api.mfapi.in/mf/147857,2026-09-26 06:47:47.319910+00:00
S6:147864,https://api.mfapi.in/mf/147864,2026-09-26 06:37:47.306504+00:00
S6:147883,https://api.mfapi.in/mf/147883,2026-09-26 06:31:07.559521+00:00
S6:147889,https://api.mfapi.in/mf/147889,2026-09-26 06:58:35.315350+00:00
S6:147919,https://api.mfapi.in/mf/147919,2026-09-26 06:01:33.388466+00:00
S6:147928,https://api.mfapi.in/mf/147928,2026-09-26 06:58:39.310499+00:00
S6:147946,https://api.mfapi.in/mf/147946,2026-09-26 06:20:43.379657+00:00
S6:147951,https://api.mfapi.in/mf/147951,2026-09-26 06:50:33.524688+00:00
S6:148035,https://api.mfapi.in/mf/148035,2026-09-26 06:10:49.310798+00:00
S6:148053,https://api.mfapi.in/mf/148053,2026-09-26 06:38:03.306202+00:00
S6:148063,https://api.mfapi.in/mf/148063,2026-09-26 06:47:49.372592+00:00
S6:148073,https://api.mfapi.in/mf/148073,2026-09-26 06:42:33.305113+00:00
S6:148173,https://api.mfapi.in/mf/148173,2026-09-26 06:55:05.314243+00:00
S6:148304,https://api.mfapi.in/mf/148304,2026-09-26 06:04:47.340900+00:00
S6:148308,https://api.mfapi.in/mf/148308,2026-09-26 06:04:49.304408+00:00
S6:148313,https://api.mfapi.in/mf/148313,2026-09-26 06:04:45.336645+00:00
S6:148353,https://api.mfapi.in/mf/148353,2026-09-26 06:01:35.307580+00:00
S6:148381,https://api.mfapi.in/mf/148381,2026-09-26 06:35:37.319694+00:00
S6:148387,https://api.mfapi.in/mf/148387,2026-09-26 06:24:39.321018+00:00
S6:148401,https://api.mfapi.in/mf/148401,2026-09-26 06:52:15.313458+00:00
S6:148404,https://api.mfapi.in/mf/148404,2026-09-26 06:50:35.306228+00:00
S6:148408,https://api.mfapi.in/mf/148408,2026-09-26 06:27:51.628461+00:00
S6:148411,https://api.mfapi.in/mf/148411,2026-09-26 06:41:01.333580+00:00
S6:148413,https://api.mfapi.in/mf/148413,2026-09-26 06:01:07.311762+00:00
S6:148419,https://api.mfapi.in/mf/148419,2026-09-26 06:52:17.308290+00:00
S6:148446,https://api.mfapi.in/mf/148446,2026-09-26 06:47:51.306469+00:00
S6:148450,https://api.mfapi.in/mf/148450,2026-09-26 06:47:53.311898+00:00
S6:148457,https://api.mfapi.in/mf/148457,2026-09-26 06:28:15.323372+00:00
S6:148468,https://api.mfapi.in/mf/148468,2026-09-26 06:15:33.316070+00:00
S6:148474,https://api.mfapi.in/mf/148474,2026-09-26 07:01:19.345158+00:00
S6:148481,https://api.mfapi.in/mf/148481,2026-09-26 06:31:09.309028+00:00
S6:148485,https://api.mfapi.in/mf/148485,2026-09-26 06:58:43.312893+00:00
S6:148490,https://api.mfapi.in/mf/148490,2026-09-26 06:24:41.320776+00:00
S6:148500,https://api.mfapi.in/mf/148500,2026-09-26 06:52:19.308733+00:00
S6:148507,https://api.mfapi.in/mf/148507,2026-09-26 07:00:09.309133+00:00
S6:148510,https://api.mfapi.in/mf/148510,2026-09-26 06:01:09.308218+00:00
S6:148516,https://api.mfapi.in/mf/148516,2026-09-26 06:10:53.311504+00:00
S6:148519,https://api.mfapi.in/mf/148519,2026-09-26 06:27:53.305929+00:00
S6:148529,https://api.mfapi.in/mf/148529,2026-09-26 06:52:21.313080+00:00
S6:148534,https://api.mfapi.in/mf/148534,2026-09-26 06:01:37.309761+00:00
S6:148539,https://api.mfapi.in/mf/148539,2026-09-26 06:33:47.313913+00:00
S6:148550,https://api.mfapi.in/mf/148550,2026-09-26 06:24:43.362824+00:00
S6:148555,https://api.mfapi.in/mf/148555,2026-09-26 06:47:55.310674+00:00
S6:148564,https://api.mfapi.in/mf/148564,2026-09-26 07:02:09.376803+00:00
S6:148567,https://api.mfapi.in/mf/148567,2026-09-26 06:15:35.314103+00:00
S6:148574,https://api.mfapi.in/mf/148574,2026-09-26 06:52:23.312718+00:00
S6:148592,https://api.mfapi.in/mf/148592,2026-09-26 06:42:35.311082+00:00
S6:148595,https://api.mfapi.in/mf/148595,2026-09-26 06:46:37.317390+00:00
S6:148600,https://api.mfapi.in/mf/148600,2026-09-26 06:10:55.312675+00:00
S6:148606,https://api.mfapi.in/mf/148606,2026-09-26 06:13:03.310230+00:00
S6:148609,https://api.mfapi.in/mf/148609,2026-09-26 06:17:19.305555+00:00
S6:148614,https://api.mfapi.in/mf/148614,2026-09-26 06:31:11.314826+00:00
S6:148618,https://api.mfapi.in/mf/148618,2026-09-26 06:54:59.307201+00:00
S6:148623,https://api.mfapi.in/mf/148623,2026-09-26 06:52:25.308449+00:00
S6:148634,https://api.mfapi.in/mf/148634,2026-09-26 06:58:45.309146+00:00
S6:148637,https://api.mfapi.in/mf/148637,2026-09-26 06:33:49.308833+00:00
S6:148642,https://api.mfapi.in/mf/148642,2026-09-26 06:27:57.315107+00:00
S6:148646,https://api.mfapi.in/mf/148646,2026-09-26 06:13:05.301829+00:00
S6:148651,https://api.mfapi.in/mf/148651,2026-09-26 06:10:57.314421+00:00
S6:148658,https://api.mfapi.in/mf/148658,2026-09-26 06:43:25.312837+00:00
S6:148662,https://api.mfapi.in/mf/148662,2026-09-26 06:13:07.307306+00:00
S6:148666,https://api.mfapi.in/mf/148666,2026-09-26 06:27:59.306902+00:00
S6:148683,https://api.mfapi.in/mf/148683,2026-09-26 06:24:47.372458+00:00
S6:148685,https://api.mfapi.in/mf/148685,2026-09-26 06:24:49.379313+00:00
S6:148688,https://api.mfapi.in/mf/148688,2026-09-26 06:24:51.378738+00:00
S6:148690,https://api.mfapi.in/mf/148690,2026-09-26 06:24:53.330474+00:00
S6:148699,https://api.mfapi.in/mf/148699,2026-09-26 06:58:47.308398+00:00
S6:148703,https://api.mfapi.in/mf/148703,2026-09-26 06:55:01.330476+00:00
S6:148711,https://api.mfapi.in/mf/148711,2026-09-26 06:20:45.383612+00:00
S6:148721,https://api.mfapi.in/mf/148721,2026-09-26 06:27:37.308109+00:00
S6:148726,https://api.mfapi.in/mf/148726,2026-09-26 06:28:09.303598+00:00
S6:148729,https://api.mfapi.in/mf/148729,2026-09-26 06:15:37.311967+00:00
S6:148733,https://api.mfapi.in/mf/148733,2026-09-26 06:01:39.308956+00:00
S6:148745,https://api.mfapi.in/mf/148745,2026-09-26 06:13:09.310240+00:00
S6:148750,https://api.mfapi.in/mf/148750,2026-09-26 06:35:39.313177+00:00
S6:148751,https://api.mfapi.in/mf/148751,2026-09-26 06:31:13.304979+00:00
S6:148755,https://api.mfapi.in/mf/148755,2026-09-26 06:52:27.310712+00:00
S6:148760,https://api.mfapi.in/mf/148760,2026-09-26 06:24:57.303654+00:00
S6:148771,https://api.mfapi.in/mf/148771,2026-09-26 06:46:39.315821+00:00
S6:148789,https://api.mfapi.in/mf/148789,2026-09-26 06:20:47.370284+00:00
S6:148792,https://api.mfapi.in/mf/148792,2026-09-26 06:20:49.312711+00:00
S6:148795,https://api.mfapi.in/mf/148795,2026-09-26 06:47:57.312470+00:00
S6:148798,https://api.mfapi.in/mf/148798,2026-09-26 06:28:55.373187+00:00
S6:148800,https://api.mfapi.in/mf/148800,2026-09-26 06:28:57.344642+00:00
S6:148807,https://api.mfapi.in/mf/148807,2026-09-26 06:33:53.305997+00:00
S6:148815,https://api.mfapi.in/mf/148815,2026-09-26 06:33:51.311726+00:00
S6:148822,https://api.mfapi.in/mf/148822,2026-09-26 06:10:59.308957+00:00
S6:148841,https://api.mfapi.in/mf/148841,2026-09-26 06:05:11.313405+00:00
S6:148883,https://api.mfapi.in/mf/148883,2026-09-26 06:49:47.353317+00:00
S6:148903,https://api.mfapi.in/mf/148903,2026-09-26 06:17:23.310442+00:00
S6:148913,https://api.mfapi.in/mf/148913,2026-09-26 06:01:41.367453+00:00
S6:148921,https://api.mfapi.in/mf/148921,2026-09-26 06:33:55.310978+00:00
S6:148925,https://api.mfapi.in/mf/148925,2026-09-26 07:02:11.310279+00:00
S6:148928,https://api.mfapi.in/mf/148928,2026-09-26 06:52:29.309144+00:00
S6:148945,https://api.mfapi.in/mf/148945,2026-09-26 06:24:59.307251+00:00
S6:148947,https://api.mfapi.in/mf/148947,2026-09-26 06:37:53.649383+00:00
S6:148954,https://api.mfapi.in/mf/148954,2026-09-26 06:58:49.306567+00:00
S6:148958,https://api.mfapi.in/mf/148958,2026-09-26 06:59:31.305194+00:00
S6:148962,https://api.mfapi.in/mf/148962,2026-09-26 06:33:57.307963+00:00
S6:148972,https://api.mfapi.in/mf/148972,2026-09-26 06:01:43.311366+00:00
S6:148978,https://api.mfapi.in/mf/148978,2026-09-26 06:13:11.304510+00:00
S6:148980,https://api.mfapi.in/mf/148980,2026-09-26 06:50:37.306648+00:00
S6:148986,https://api.mfapi.in/mf/148986,2026-09-26 06:17:25.303103+00:00
S6:148990,https://api.mfapi.in/mf/148990,2026-09-26 06:11:01.311373+00:00
S6:148993,https://api.mfapi.in/mf/148993,2026-09-26 06:58:51.305224+00:00
S6:149007,https://api.mfapi.in/mf/149007,2026-09-26 06:38:53.306233+00:00
S6:149008,https://api.mfapi.in/mf/149008,2026-09-26 06:28:59.378455+00:00
S6:149011,https://api.mfapi.in/mf/149011,2026-09-26 06:31:15.306652+00:00
S6:149019,https://api.mfapi.in/mf/149019,2026-09-26 06:43:27.303354+00:00
S6:149029,https://api.mfapi.in/mf/149029,2026-09-26 06:01:45.306958+00:00
S6:149039,https://api.mfapi.in/mf/149039,2026-09-26 07:01:29.313657+00:00
S6:149049,https://api.mfapi.in/mf/149049,2026-09-26 06:57:09.372425+00:00
S6:149059,https://api.mfapi.in/mf/149059,2026-09-26 06:13:13.314988+00:00
S6:149071,https://api.mfapi.in/mf/149071,2026-09-26 06:38:55.304645+00:00
S6:149076,https://api.mfapi.in/mf/149076,2026-09-26 06:05:13.306660+00:00
S6:149085,https://api.mfapi.in/mf/149085,2026-09-26 06:49:49.304958+00:00
S6:149091,https://api.mfapi.in/mf/149091,2026-09-26 06:55:11.309017+00:00
S6:149094,https://api.mfapi.in/mf/149094,2026-09-26 06:29:01.305437+00:00
S6:149098,https://api.mfapi.in/mf/149098,2026-09-26 06:20:51.305669+00:00
S6:149104,https://api.mfapi.in/mf/149104,2026-09-26 06:15:39.310748+00:00
S6:149107,https://api.mfapi.in/mf/149107,2026-09-26 06:17:27.313736+00:00
S6:149112,https://api.mfapi.in/mf/149112,2026-09-26 06:52:31.316416+00:00
S6:149117,https://api.mfapi.in/mf/149117,2026-09-26 06:42:37.317156+00:00
S6:149134,https://api.mfapi.in/mf/149134,2026-09-26 06:25:01.307287+00:00
S6:149141,https://api.mfapi.in/mf/149141,2026-09-26 07:01:21.307938+00:00
S6:149147,https://api.mfapi.in/mf/149147,2026-09-26 06:25:05.513808+00:00
S6:149158,https://api.mfapi.in/mf/149158,2026-09-26 06:11:03.306966+00:00
S6:149166,https://api.mfapi.in/mf/149166,2026-09-26 06:56:43.301894+00:00
S6:149170,https://api.mfapi.in/mf/149170,2026-09-26 06:52:33.309726+00:00
S6:149174,https://api.mfapi.in/mf/149174,2026-09-26 06:25:07.311608+00:00
S6:149185,https://api.mfapi.in/mf/149185,2026-09-26 06:13:15.340060+00:00
S6:149195,https://api.mfapi.in/mf/149195,2026-09-26 06:23:49.308033+00:00
S6:149199,https://api.mfapi.in/mf/149199,2026-09-26 06:33:25.317903+00:00
S6:149210,https://api.mfapi.in/mf/149210,2026-09-26 06:11:07.308373+00:00
S6:149219,https://api.mfapi.in/mf/149219,2026-09-26 06:11:13.303157+00:00
S6:149230,https://api.mfapi.in/mf/149230,2026-09-26 06:15:41.313092+00:00
S6:149232,https://api.mfapi.in/mf/149232,2026-09-26 06:24:03.320306+00:00
S6:149240,https://api.mfapi.in/mf/149240,2026-09-26 06:35:41.304350+00:00
S6:149247,https://api.mfapi.in/mf/149247,2026-09-26 06:48:01.306034+00:00
S6:149250,https://api.mfapi.in/mf/149250,2026-09-26 06:48:03.308401+00:00
S6:149254,https://api.mfapi.in/mf/149254,2026-09-26 06:48:05.335480+00:00
S6:149261,https://api.mfapi.in/mf/149261,2026-09-26 06:51:33.303470+00:00
S6:149264,https://api.mfapi.in/mf/149264,2026-09-26 06:05:31.309668+00:00
S6:149268,https://api.mfapi.in/mf/149268,2026-09-26 06:01:47.305696+00:00
S6:149279,https://api.mfapi.in/mf/149279,2026-09-26 06:24:21.306650+00:00
S6:149283,https://api.mfapi.in/mf/149283,2026-09-26 06:11:19.305191+00:00
S6:149288,https://api.mfapi.in/mf/149288,2026-09-26 06:17:29.315119+00:00
S6:149291,https://api.mfapi.in/mf/149291,2026-09-26 06:33:27.303800+00:00
S6:149295,https://api.mfapi.in/mf/149295,2026-09-26 06:33:05.322499+00:00
S6:149298,https://api.mfapi.in/mf/149298,2026-09-26 06:43:29.305087+00:00
S6:149303,https://api.mfapi.in/mf/149303,2026-09-26 06:20:53.303891+00:00
S6:149307,https://api.mfapi.in/mf/149307,2026-09-26 06:23:53.307756+00:00
S6:149318,https://api.mfapi.in/mf/149318,2026-09-26 06:41:47.323660+00:00
S6:149321,https://api.mfapi.in/mf/149321,2026-09-26 06:01:49.345360+00:00
S6:149329,https://api.mfapi.in/mf/149329,2026-09-26 06:29:03.326823+00:00
S6:149331,https://api.mfapi.in/mf/149331,2026-09-26 06:11:21.326450+00:00
S6:149335,https://api.mfapi.in/mf/149335,2026-09-26 07:02:13.303950+00:00
S6:149343,https://api.mfapi.in/mf/149343,2026-09-26 06:48:07.309345+00:00
S6:149345,https://api.mfapi.in/mf/149345,2026-09-26 06:24:13.306811+00:00
S6:149361,https://api.mfapi.in/mf/149361,2026-09-26 06:38:57.308992+00:00
S6:149368,https://api.mfapi.in/mf/149368,2026-09-26 06:17:31.305347+00:00
S6:149373,https://api.mfapi.in/mf/149373,2026-09-26 06:56:59.385837+00:00
S6:149381,https://api.mfapi.in/mf/149381,2026-09-26 06:52:35.304359+00:00
S6:149383,https://api.mfapi.in/mf/149383,2026-09-26 06:57:01.344847+00:00
S6:149389,https://api.mfapi.in/mf/149389,2026-09-26 06:11:23.305938+00:00
S6:149401,https://api.mfapi.in/mf/149401,2026-09-26 06:48:09.308458+00:00
S6:149406,https://api.mfapi.in/mf/149406,2026-09-26 06:15:43.305676+00:00
S6:149431,https://api.mfapi.in/mf/149431,2026-09-26 06:24:05.307153+00:00
S6:149441,https://api.mfapi.in/mf/149441,2026-09-26 06:11:25.311035+00:00
S6:149447,https://api.mfapi.in/mf/149447,2026-09-26 07:01:31.304971+00:00
S6:149450,https://api.mfapi.in/mf/149450,2026-09-26 06:05:45.304158+00:00
S6:149455,https://api.mfapi.in/mf/149455,2026-09-26 06:11:31.304985+00:00
S6:149460,https://api.mfapi.in/mf/149460,2026-09-26 06:24:23.308795+00:00
S6:149465,https://api.mfapi.in/mf/149465,2026-09-26 06:29:05.382499+00:00
S6:149466,https://api.mfapi.in/mf/149466,2026-09-26 06:57:33.311679+00:00
S6:149474,https://api.mfapi.in/mf/149474,2026-09-26 06:23:57.306888+00:00
S6:149483,https://api.mfapi.in/mf/149483,2026-09-26 06:11:37.301886+00:00
S6:149526,https://api.mfapi.in/mf/149526,2026-09-26 06:11:45.318812+00:00
S6:149533,https://api.mfapi.in/mf/149533,2026-09-26 06:11:33.318811+00:00
S6:149539,https://api.mfapi.in/mf/149539,2026-09-26 06:11:53.305250+00:00
S6:149550,https://api.mfapi.in/mf/149550,2026-09-26 06:11:57.303893+00:00
