# View: fund_portfolio
# Question: What does this fund own?
# As of: 2026-09-26
# Data as of: 31 Aug 2026 (26 days old)
# Coverage: — of portfolio value | Unresolved: 22.7% | Confidence: medium
# Source modules: m3, m0
# Notes:
#   - 22.7% of this fund's portfolio could not be identified to a company; it is shown as a separate block.
#   - 1 holding with a negative weight (written options or borrowing) are listed in the table and not drawn in the pictures.
#   - This portfolio comes from Groww's page for the fund, an aggregator, not from the fund house's own file. The page carries no ISINs, so more of it is unresolved than the fund house's file would leave.
#   - Sectors are as the fund house labels them; two fund houses may name the same sector differently.
# Generated: 2026-09-26T10:33:33.629976+00:00
holding,kind,weight_pct
Motilal Oswal Financial Services Limited,Shares,0.009155
Max Healthcare Institute Limited,Shares,0.008263
Mahindra & Mahindra Ltd.,Shares,0.006815
Delhivery Limited,Shares,0.006254
Polycab India Limited,Shares,0.003343
PB Fintech Limited,Shares,0.003097
CG Power and Industrial Solutions Limited,Shares,0.002205
Bajaj Finserv Limited,Shares,0.001717
Mazagon Dock Shipbuilders Limited,Shares,0.001580
Nestle India Ltd.,Shares,0.001413
Prestige Estates Projects Limited,Shares,0.001388
FSN E-Commerce Ventures Limited,Shares,0.001031
COFORGE LIMITED,Shares,0.000890
KPIT Technologies Ltd,Shares,0.000856
Info Edge(India) Ltd.,Shares,0.000682
ANGEL ONE LIMITED,Shares,0.000677
Page Industries Ltd.,Shares,0.000676
IndusInd Bank Ltd.,Shares,0.000672
Ather Energy Limited,Shares,0.000608
Havells India Limited,Shares,0.000587
HYUNDAI MOTOR INDIA LIMITED,Shares,0.000572
PETRONET LNG LTD.,Shares,0.000539
Derivative Positions,Derivatives,-68.633657
