# View: fund_portfolio
# Question: What does this fund own?
# As of: 2026-09-26
# Data as of: 31 Aug 2026 (26 days old)
# Coverage: — of portfolio value | Unresolved: 13.0% | Confidence: medium
# Source modules: m3, m0
# Notes:
#   - 13.0% of this fund's portfolio could not be identified to a company; it is shown as a separate block.
#   - This portfolio comes from Groww's page for the fund, an aggregator, not from the fund house's own file. The page carries no ISINs, so more of it is unresolved than the fund house's file would leave.
#   - Sectors are as the fund house labels them; two fund houses may name the same sector differently.
# Generated: 2026-09-26T10:33:33.226742+00:00
holding,kind,weight_pct
Fujiyama Power Systems Limited,Shares,0.008009
Transrail Lighting Limited,Shares,0.008009
Piccadily Agro Industries ltd.,Shares,0.007688
Raymond Lifestyle Limited,Shares,0.007528
SMARTWORKS COWORKING SPACES LIMITED,Shares,0.007528
PARK MEDI WORLD LIMITED,Shares,0.007528
TVS Supply Chain Solutions Limited,Shares,0.007528
Rashtriya Chemicals & Fertilizers Limited,Shares,0.007368
Just Dial Limited,Shares,0.007368
Cello World Limited,Shares,0.007208
Sri Lotus Developers and Realty Limited,Shares,0.007208
Datamatics Global Services Limited,Shares,0.007208
Ashoka Buildcon Limited,Shares,0.007208
Kaveri Seed Company Ltd,Shares,0.007208
Star Cement Limited,Shares,0.007208
Heritage Foods Limited,Shares,0.007208
Wakefit Innovations Limited,Shares,0.006887
Aarti Drugs Limited,Shares,0.006887
Sunteck Realty Ltd,Shares,0.006887
Laxmi Organic Industries Limited,Shares,0.006567
Advanced Enzyme Technologies Limited,Shares,0.006567
PRISM JOHNSON LIMITED.,Shares,0.006407
Orkla India Limited,Shares,0.006407
Bajaj Electricals Ltd.,Shares,0.006407
Subros Ltd.,Shares,0.006407
Optiemus Infracom Limited,Shares,0.006407
Vaibhav Global Ltd,Shares,0.006247
Share India Securities Limited,Shares,0.006247
ZAGGLE PREPAID OCEAN SERVICES LIMITED,Shares,0.006087
Awfis Space Solutions Limited,Shares,0.006087
Canara Robeco Asset Management Company Limited,Shares,0.006087
Corona Remedies Limited,Shares,0.005926
Puravankara Limited,Shares,0.005926
Hemisphere Properties India Limited,Shares,0.005606
TARC LIMITED,Shares,0.005606
Seshaasai Technologies Limited,Shares,0.005286
ENVIRO INFRA ENGINEERS LIMITED,Shares,0.004965
Alok Industries Ltd.,Shares,0.004965
RATTANINDIA ENTERPRISES LIMITED,Shares,0.004965
ELLENBARRIE INDUSTRIAL GASES LIMITED,Shares,0.004645
MMTC Ltd.,Shares,0.004485
Capillary Technologies India Limited,Shares,0.004325
National Fertilizers Ltd.,Shares,0.004165
Oswal Pumps Limited,Shares,0.003844
Saatvik Green Energy Limited,Shares,0.003844
Route Mobile Limited,Shares,0.003844
ORIENT CEMENT LIMITED,Shares,0.003203
CRIZAC LIMITED,Shares,0.002723
Net Receivables / Payables,Cash and equivalents,-0.123655
